id,ACTION2
28896,0
28897,0
28898,1
28899,0
28900,1
28901,0
28902,1
28903,0
28904,1
28905,0
28906,0
28907,0
28908,1
28909,0
28910,0
28911,0
28912,0
28913,0
28914,0
28915,1
28916,0
28917,0
28918,0
28919,1
28920,0
28921,1
28922,1
28923,0
28924,1
28925,1
28926,1
28927,1
28928,1
28929,0
28930,0
28931,0
28932,1
28933,0
28934,0
28935,0
28936,0
28937,0
28938,1
28939,0
28940,1
28941,1
28942,0
28943,0
28944,0
28945,1
28946,1
28947,0
28948,0
28949,0
28950,1
28951,0
28952,1
28953,1
28954,1
28955,0
28956,0
28957,1
28958,1
28959,0
28960,0
28961,1
28962,1
28963,0
28964,1
28965,1
28966,0
28967,0
28968,0
28969,0
28970,0
28971,1
28972,1
28973,0
28974,1
28975,0
28976,0
28977,1
28978,1
28979,0
28980,0
28981,0
28982,0
28983,0
28984,1
28985,1
28986,1
28987,0
28988,0
28989,0
28990,0
28991,0
28992,1
28993,1
28994,0
28995,1
28996,0
28997,1
28998,0
28999,0
29000,1
29001,0
29002,1
29003,0
29004,0
29005,0
29006,0
29007,0
29008,1
29009,0
29010,1
29011,0
29012,0
29013,0
29014,0
29015,0
29016,0
29017,0
29018,1
29019,0
29020,0
29021,0
29022,0
29023,0
29024,0
29025,0
29026,0
29027,0
29028,1
29029,0
29030,1
29031,1
29032,0
29033,1
29034,0
29035,0
29036,1
29037,1
29038,1
29039,1
29040,0
29041,0
29042,1
29043,0
29044,1
29045,0
29046,0
29047,0
29048,0
29049,0
29050,0
29051,1
29052,1
29053,0
29054,0
29055,1
29056,0
29057,1
29058,1
29059,1
29060,0
29061,1
29062,0
29063,1
29064,1
29065,0
29066,1
29067,0
29068,0
29069,0
29070,0
29071,1
29072,1
29073,1
29074,1
29075,0
29076,0
29077,1
29078,0
29079,0
29080,1
29081,0
29082,1
29083,0
29084,1
29085,1
29086,1
29087,1
29088,0
29089,0
29090,0
29091,0
29092,1
29093,1
29094,0
29095,0
29096,0
29097,0
29098,1
29099,0
29100,1
29101,0
29102,0
29103,0
29104,0
29105,0
29106,0
29107,0
29108,0
29109,0
29110,1
29111,0
29112,0
29113,0
29114,0
29115,0
29116,0
29117,0
29118,0
29119,1
29120,0
29121,1
29122,0
29123,0
29124,1
29125,0
29126,1
29127,1
29128,0
29129,1
29130,0
29131,0
29132,1
29133,0
29134,1
29135,0
29136,0
29137,0
29138,0
29139,1
29140,1
29141,0
29142,0
29143,0
29144,0
29145,1
29146,1
29147,0
29148,1
29149,1
29150,0
29151,1
29152,0
29153,1
29154,1
29155,0
29156,0
29157,0
29158,1
29159,1
29160,0
29161,1
29162,0
29163,0
29164,0
29165,1
29166,0
29167,1
29168,0
29169,1
29170,0
29171,0
29172,1
29173,0
29174,0
29175,1
29176,1
29177,1
29178,0
29179,0
29180,0
29181,1
29182,0
29183,0
29184,0
29185,0
29186,1
29187,0
29188,1
29189,0
29190,1
29191,1
29192,1
29193,1
29194,0
29195,1
29196,1
29197,0
29198,0
29199,1
29200,1
29201,0
29202,0
29203,1
29204,0
29205,0
29206,0
29207,0
29208,0
29209,1
29210,1
29211,1
29212,0
29213,0
29214,0
29215,0
29216,0
29217,0
29218,0
29219,0
29220,0
29221,0
29222,0
29223,1
29224,0
29225,1
29226,0
29227,0
29228,0
29229,1
29230,1
29231,1
29232,1
29233,0
29234,0
29235,0
29236,1
29237,0
29238,0
29239,1
29240,0
29241,0
29242,0
29243,1
29244,1
29245,0
29246,1
29247,1
29248,1
29249,1
29250,0
29251,0
29252,1
29253,0
29254,0
29255,0
29256,0
29257,0
29258,0
29259,0
29260,0
29261,0
29262,1
29263,1
29264,1
29265,1
29266,0
29267,0
29268,0
29269,1
29270,1
29271,1
29272,0
29273,1
29274,0
29275,0
29276,1
29277,0
29278,1
29279,0
29280,0
29281,0
29282,0
29283,0
29284,0
29285,0
29286,1
29287,1
29288,0
29289,1
29290,0
29291,0
29292,0
29293,1
29294,0
29295,0
29296,1
29297,0
29298,1
29299,1
29300,0
29301,0
29302,0
29303,1
29304,0
29305,0
29306,1
29307,1
29308,0
29309,0
29310,0
29311,1
29312,0
29313,0
29314,0
29315,0
29316,1
29317,0
29318,1
29319,1
29320,1
29321,1
29322,1
29323,1
29324,0
29325,1
29326,0
29327,0
29328,1
29329,0
29330,1
29331,0
29332,0
29333,0
29334,0
29335,0
29336,0
29337,1
29338,0
29339,1
29340,0
29341,0
29342,0
29343,0
29344,0
29345,1
29346,0
29347,1
29348,0
29349,0
29350,0
29351,0
29352,0
29353,1
29354,0
29355,0
29356,0
29357,0
29358,0
29359,0
29360,1
29361,0
29362,0
29363,1
29364,0
29365,1
29366,0
29367,1
29368,1
29369,0
29370,1
29371,1
29372,0
29373,1
29374,1
29375,0
29376,0
29377,1
29378,0
29379,0
29380,1
29381,1
29382,0
29383,1
29384,0
29385,1
29386,1
29387,1
29388,0
29389,1
29390,0
29391,0
29392,1
29393,1
29394,0
29395,0
29396,0
29397,1
29398,1
29399,0
29400,0
29401,1
29402,1
29403,0
29404,0
29405,0
29406,1
29407,1
29408,0
29409,0
29410,0
29411,1
29412,0
29413,0
29414,0
29415,1
29416,0
29417,1
29418,0
29419,1
29420,0
29421,1
29422,0
29423,0
29424,0
29425,0
29426,1
29427,0
29428,0
29429,0
29430,0
29431,0
29432,0
29433,1
29434,1
29435,1
29436,1
29437,0
29438,1
29439,1
29440,1
29441,0
29442,0
29443,1
29444,0
29445,0
29446,1
29447,1
29448,0
29449,1
29450,0
29451,1
29452,0
29453,0
29454,1
29455,0
29456,0
29457,0
29458,1
29459,0
29460,0
29461,0
29462,0
29463,0
29464,1
29465,0
29466,1
29467,0
29468,1
29469,0
29470,0
29471,0
29472,0
29473,1
29474,1
29475,0
29476,0
29477,0
29478,0
29479,0
29480,0
29481,1
29482,0
29483,0
29484,1
29485,0
29486,0
29487,0
29488,0
29489,0
29490,0
29491,1
29492,0
29493,0
29494,1
29495,1
29496,0
29497,0
29498,0
29499,1
29500,1
29501,0
29502,0
29503,1
29504,1
29505,0
29506,0
29507,0
29508,1
29509,1
29510,0
29511,0
29512,1
29513,0
29514,0
29515,1
29516,1
29517,1
29518,1
29519,1
29520,1
29521,1
29522,0
29523,1
29524,1
29525,0
29526,0
29527,0
29528,1
29529,0
29530,0
29531,1
29532,0
29533,1
29534,0
29535,1
29536,0
29537,0
29538,0
29539,0
29540,1
29541,1
29542,0
29543,1
29544,0
29545,1
29546,0
29547,0
29548,1
29549,0
29550,1
29551,0
29552,0
29553,1
29554,0
29555,1
29556,0
29557,0
29558,0
29559,0
29560,1
29561,0
29562,1
29563,0
29564,0
29565,0
29566,1
29567,0
29568,0
29569,0
29570,1
29571,0
29572,0
29573,1
29574,1
29575,0
29576,0
29577,1
29578,0
29579,1
29580,1
29581,1
29582,1
29583,0
29584,1
29585,1
29586,0
29587,1
29588,1
29589,0
29590,0
29591,0
29592,0
29593,0
29594,1
29595,0
29596,0
29597,0
29598,1
29599,1
29600,0
29601,1
29602,1
29603,1
29604,0
29605,1
29606,0
29607,1
29608,0
29609,0
29610,0
29611,0
29612,0
29613,1
29614,0
29615,0
29616,1
29617,1
29618,0
29619,1
29620,1
29621,0
29622,0
29623,0
29624,1
29625,1
29626,1
29627,1
29628,0
29629,0
29630,0
29631,0
29632,0
29633,1
29634,0
29635,1
29636,1
29637,0
29638,0
29639,0
29640,1
29641,0
29642,1
29643,0
29644,0
29645,1
29646,0
29647,1
29648,0
29649,0
29650,1
29651,1
29652,0
29653,0
29654,1
29655,0
29656,1
29657,1
29658,1
29659,1
29660,0
29661,0
29662,0
29663,1
29664,0
29665,1
29666,1
29667,1
29668,0
29669,1
29670,1
29671,0
29672,1
29673,0
29674,0
29675,1
29676,0
29677,1
29678,1
29679,1
29680,1
29681,0
29682,0
29683,1
29684,0
29685,0
29686,0
29687,0
29688,0
29689,1
29690,1
29691,1
29692,0
29693,0
29694,0
29695,0
29696,0
29697,0
29698,1
29699,0
29700,1
29701,1
29702,1
29703,0
29704,1
29705,0
29706,1
29707,1
29708,0
29709,0
29710,1
29711,0
29712,0
29713,0
29714,1
29715,0
29716,0
29717,1
29718,0
29719,1
29720,1
29721,0
29722,1
29723,1
29724,1
29725,0
29726,1
29727,0
29728,1
29729,1
29730,1
29731,1
29732,0
29733,1
29734,1
29735,0
29736,0
29737,1
29738,1
29739,1
29740,1
29741,0
29742,0
29743,0
29744,0
29745,1
29746,1
29747,1
29748,0
29749,0
29750,1
29751,0
29752,1
29753,0
29754,1
29755,0
29756,1
29757,1
29758,1
29759,0
29760,0
29761,0
29762,0
29763,1
29764,0
29765,0
29766,1
29767,1
29768,1
29769,0
29770,0
29771,0
29772,1
29773,1
29774,0
29775,0
29776,0
29777,1
29778,1
29779,0
29780,0
29781,0
29782,0
29783,0
29784,0
29785,0
29786,1
29787,1
29788,1
29789,1
29790,0
29791,1
29792,0
29793,0
29794,1
29795,0
29796,0
29797,1
29798,0
29799,0
29800,1
29801,0
29802,0
29803,0
29804,1
29805,0
29806,1
29807,1
29808,0
29809,0
29810,0
29811,0
29812,0
29813,1
29814,0
29815,0
29816,1
29817,0
29818,0
29819,1
29820,1
29821,0
29822,0
29823,0
29824,0
29825,0
29826,0
29827,0
29828,1
29829,0
29830,0
29831,0
29832,0
29833,0
29834,1
29835,1
29836,0
29837,1
29838,0
29839,0
29840,1
29841,0
29842,0
29843,1
29844,0
29845,1
29846,0
29847,1
29848,1
29849,0
29850,0
29851,1
29852,1
29853,0
29854,0
29855,0
29856,1
29857,1
29858,1
29859,1
29860,0
29861,0
29862,0
29863,0
29864,1
29865,1
29866,0
29867,0
29868,0
29869,0
29870,1
29871,1
29872,1
29873,0
29874,0
29875,0
29876,1
29877,0
29878,0
29879,0
29880,1
29881,0
29882,1
29883,0
29884,1
29885,1
29886,0
29887,0
29888,1
29889,0
29890,1
29891,0
29892,1
29893,1
29894,0
29895,0
29896,0
29897,1
29898,0
29899,0
29900,0
29901,0
29902,0
29903,1
29904,0
29905,0
29906,1
29907,1
29908,0
29909,0
29910,0
29911,1
29912,1
29913,1
29914,0
29915,1
29916,1
29917,1
29918,0
29919,1
29920,0
29921,0
29922,1
29923,0
29924,0
29925,1
29926,0
29927,0
29928,0
29929,1
29930,0
29931,1
29932,0
29933,0
29934,1
29935,1
29936,1
29937,1
29938,1
29939,0
29940,0
29941,0
29942,0
29943,1
29944,0
29945,0
29946,0
29947,0
29948,0
29949,0
29950,1
29951,1
29952,1
29953,0
29954,1
29955,0
29956,1
29957,0
29958,0
29959,0
29960,0
29961,1
29962,0
29963,1
29964,0
29965,1
29966,0
29967,1
29968,0
29969,0
29970,1
29971,1
29972,0
29973,1
29974,0
29975,0
29976,0
29977,0
29978,0
29979,0
29980,1
29981,0
29982,1
29983,1
29984,0
29985,0
29986,0
29987,0
29988,1
29989,0
29990,1
29991,1
29992,1
29993,0
29994,0
29995,0
29996,0
29997,1
29998,0
29999,1
30000,0
30001,0
30002,0
30003,0
30004,0
30005,0
30006,0
30007,0
30008,1
30009,1
30010,0
30011,0
30012,0
30013,1
30014,0
30015,1
30016,1
30017,1
30018,0
30019,0
30020,1
30021,1
30022,0
30023,0
30024,0
30025,0
30026,0
30027,1
30028,1
30029,1
30030,1
30031,0
30032,1
30033,0
30034,1
30035,1
30036,0
30037,0
30038,0
30039,0
30040,0
30041,1
30042,0
30043,0
30044,0
30045,0
30046,0
30047,1
30048,1
30049,0
30050,1
30051,0
30052,0
30053,0
30054,0
30055,0
30056,0
30057,1
30058,1
30059,1
30060,1
30061,1
30062,0
30063,0
30064,0
30065,0
30066,0
30067,1
30068,1
30069,0
30070,0
30071,1
30072,1
30073,0
30074,1
30075,1
30076,0
30077,0
30078,0
30079,0
30080,0
30081,1
30082,1
30083,1
30084,0
30085,0
30086,0
30087,0
30088,0
30089,1
30090,0
30091,0
30092,1
30093,0
30094,0
30095,1
30096,0
30097,1
30098,0
30099,0
30100,1
30101,1
30102,1
30103,0
30104,0
30105,0
30106,0
30107,0
30108,0
30109,1
30110,0
30111,1
30112,1
30113,1
30114,0
30115,0
30116,1
30117,1
30118,1
30119,1
30120,1
30121,0
30122,0
30123,0
30124,1
30125,0
30126,1
30127,0
30128,1
30129,1
30130,0
30131,0
30132,0
30133,0
30134,1
30135,1
30136,0
30137,0
30138,1
30139,0
30140,0
30141,1
30142,0
30143,1
30144,0
30145,0
30146,1
30147,0
30148,0
30149,0
30150,0
30151,0
30152,0
30153,0
30154,1
30155,1
30156,1
30157,1
30158,1
30159,0
30160,0
30161,0
30162,0
30163,1
30164,0
30165,0
30166,1
30167,1
30168,1
30169,1
30170,0
30171,0
30172,0
30173,0
30174,0
30175,0
30176,0
30177,0
30178,0
30179,0
30180,0
30181,0
30182,1
30183,0
30184,0
30185,0
30186,1
30187,1
30188,0
30189,0
30190,0
30191,0
30192,0
30193,0
30194,0
30195,1
30196,1
30197,0
30198,1
30199,1
30200,1
30201,0
30202,1
30203,0
30204,1
30205,0
30206,0
30207,0
30208,0
30209,0
30210,0
30211,1
30212,0
30213,0
30214,0
30215,1
30216,0
30217,0
30218,1
30219,0
30220,1
30221,0
30222,1
30223,1
30224,0
30225,0
30226,1
30227,0
30228,0
30229,0
30230,1
30231,1
30232,0
30233,0
30234,1
30235,0
30236,0
30237,0
30238,0
30239,0
30240,0
30241,1
30242,1
30243,0
30244,0
30245,0
30246,1
30247,1
30248,1
30249,1
30250,0
30251,1
30252,0
30253,1
30254,0
30255,1
30256,0
30257,0
30258,1
30259,1
30260,0
30261,0
30262,0
30263,0
30264,1
30265,0
30266,0
30267,0
30268,0
30269,1
30270,0
30271,1
30272,1
30273,1
30274,0
30275,0
30276,0
30277,1
30278,0
30279,1
30280,1
30281,1
30282,1
30283,0
30284,0
30285,0
30286,0
30287,0
30288,0
30289,0
30290,0
30291,0
30292,0
30293,0
30294,1
30295,1
30296,1
30297,0
30298,0
30299,1
30300,0
30301,0
30302,0
30303,1
30304,1
30305,1
30306,0
30307,1
30308,1
30309,0
30310,1
30311,0
30312,0
30313,1
30314,1
30315,0
30316,1
30317,0
30318,0
30319,1
30320,1
30321,1
30322,0
30323,0
30324,0
30325,0
30326,0
30327,1
30328,0
30329,1
30330,1
30331,0
30332,0
30333,0
30334,1
30335,1
30336,1
30337,0
30338,0
30339,1
30340,0
30341,0
30342,0
30343,1
30344,0
30345,0
30346,0
30347,0
30348,1
30349,1
30350,1
30351,1
30352,0
30353,0
30354,0
30355,0
30356,1
30357,0
30358,0
30359,1
30360,0
30361,1
30362,0
30363,0
30364,1
30365,0
30366,0
30367,0
30368,1
30369,0
30370,0
30371,0
30372,1
30373,1
30374,0
30375,1
30376,1
30377,1
30378,1
30379,1
30380,0
30381,0
30382,0
30383,0
30384,0
30385,0
30386,1
30387,0
30388,0
30389,0
30390,0
30391,1
30392,0
30393,0
30394,0
30395,0
30396,1
30397,0
30398,0
30399,0
30400,0
30401,0
30402,0
30403,0
30404,0
30405,0
30406,1
30407,0
30408,1
30409,1
30410,1
30411,1
30412,0
30413,1
30414,1
30415,1
30416,1
30417,0
30418,0
30419,0
30420,0
30421,0
30422,0
30423,1
30424,0
30425,1
30426,0
30427,1
30428,1
30429,1
30430,1
30431,0
30432,1
30433,0
30434,1
30435,0
30436,0
30437,1
30438,1
30439,1
30440,1
30441,0
30442,0
30443,0
30444,0
30445,1
30446,0
30447,1
30448,0
30449,0
30450,0
30451,0
30452,1
30453,1
30454,0
30455,1
30456,0
30457,0
30458,0
30459,0
30460,0
30461,0
30462,0
30463,0
30464,1
30465,0
30466,0
30467,0
30468,0
30469,1
30470,0
30471,1
30472,0
30473,0
30474,0
30475,1
30476,0
30477,1
30478,1
30479,1
30480,1
30481,1
30482,1
30483,1
30484,1
30485,1
30486,0
30487,0
30488,0
30489,0
30490,0
30491,0
30492,0
30493,1
30494,1
30495,0
30496,0
30497,0
30498,0
30499,0
30500,1
30501,1
30502,1
30503,0
30504,0
30505,1
30506,1
30507,1
30508,0
30509,1
30510,1
30511,1
30512,0
30513,1
30514,0
30515,1
30516,1
30517,1
30518,1
30519,0
30520,0
30521,0
30522,1
30523,1
30524,1
30525,0
30526,0
30527,1
30528,1
30529,0
30530,0
30531,0
30532,0
30533,0
30534,0
30535,0
30536,0
30537,0
30538,1
30539,0
30540,0
30541,1
30542,0
30543,0
30544,0
30545,0
30546,1
30547,0
30548,1
30549,1
30550,0
30551,0
30552,1
30553,0
30554,1
30555,0
30556,1
30557,1
30558,1
30559,0
30560,1
30561,0
30562,0
30563,1
30564,0
30565,0
30566,0
30567,1
30568,1
30569,0
30570,1
30571,1
30572,0
30573,0
30574,0
30575,0
30576,1
30577,0
30578,0
30579,0
30580,1
30581,0
30582,0
30583,0
30584,1
30585,1
30586,0
30587,1
30588,0
30589,0
30590,0
30591,1
30592,1
30593,0
30594,0
30595,0
30596,1
30597,0
30598,0
30599,1
30600,0
30601,1
30602,0
30603,1
30604,0
30605,1
30606,1
30607,0
30608,0
30609,1
30610,0
30611,0
30612,0
30613,0
30614,0
30615,0
30616,1
30617,0
30618,1
30619,1
30620,0
30621,0
30622,0
30623,0
30624,1
30625,0
30626,1
30627,0
30628,0
30629,0
30630,0
30631,1
30632,0
30633,0
30634,0
30635,0
30636,0
30637,1
30638,1
30639,1
30640,1
30641,1
30642,0
30643,0
30644,0
30645,0
30646,0
30647,0
30648,1
30649,0
30650,0
30651,0
30652,1
30653,0
30654,0
30655,1
30656,0
30657,1
30658,1
30659,0
30660,1
30661,1
30662,1
30663,0
30664,0
30665,0
30666,0
30667,1
30668,0
30669,0
30670,0
30671,1
30672,0
30673,0
30674,1
30675,1
30676,0
30677,0
30678,1
30679,1
30680,1
30681,1
30682,0
30683,0
30684,0
30685,0
30686,0
30687,0
30688,0
30689,0
30690,1
30691,0
30692,0
30693,0
30694,1
30695,0
30696,1
30697,1
30698,0
30699,0
30700,0
30701,0
30702,0
30703,0
30704,0
30705,1
30706,1
30707,0
30708,1
30709,0
30710,0
30711,0
30712,0
30713,1
30714,0
30715,0
30716,0
30717,0
30718,0
30719,1
30720,0
30721,0
30722,1
30723,0
30724,0
30725,0
30726,1
30727,0
30728,0
30729,0
30730,0
30731,0
30732,1
30733,1
30734,1
30735,1
30736,0
30737,0
30738,0
30739,1
30740,1
30741,1
30742,1
30743,0
30744,0
30745,1
30746,1
30747,0
30748,1
30749,0
30750,1
30751,1
30752,1
30753,0
30754,1
30755,0
30756,0
30757,1
30758,0
30759,1
30760,0
30761,0
30762,1
30763,1
30764,0
30765,0
30766,1
30767,0
30768,1
30769,0
30770,1
30771,0
30772,0
30773,0
30774,1
30775,1
30776,0
30777,1
30778,0
30779,0
30780,1
30781,0
30782,0
30783,0
30784,1
30785,0
30786,1
30787,0
30788,1
30789,1
30790,0
30791,0
30792,0
30793,0
30794,0
30795,1
30796,0
30797,0
30798,1
30799,1
30800,0
30801,0
30802,1
30803,0
30804,0
30805,0
30806,0
30807,1
30808,1
30809,0
30810,0
30811,1
30812,0
30813,1
30814,0
30815,0
30816,0
30817,0
30818,1
30819,1
30820,0
30821,1
30822,0
30823,0
30824,0
30825,0
30826,0
30827,0
30828,0
30829,1
30830,1
30831,0
30832,0
30833,1
30834,1
30835,0
30836,0
30837,1
30838,0
30839,0
30840,1
30841,1
30842,0
30843,1
30844,1
30845,0
30846,1
30847,0
30848,0
30849,1
30850,1
30851,0
30852,1
30853,0
30854,0
30855,1
30856,0
30857,0
30858,1
30859,1
30860,0
30861,0
30862,1
30863,0
30864,0
30865,0
30866,0
30867,0
30868,1
30869,1
30870,0
30871,1
30872,0
30873,1
30874,1
30875,0
30876,0
30877,1
30878,1
30879,1
30880,0
30881,0
30882,0
30883,1
30884,0
30885,1
30886,1
30887,1
30888,0
30889,1
30890,0
30891,1
30892,0
30893,0
30894,0
30895,0
30896,0
30897,1
30898,1
30899,0
30900,1
30901,0
30902,1
30903,0
30904,1
30905,1
30906,1
30907,0
30908,1
30909,1
30910,0
30911,0
30912,0
30913,0
30914,1
30915,1
30916,0
30917,0
30918,1
30919,1
30920,1
30921,0
30922,0
30923,1
30924,0
30925,0
30926,0
30927,0
30928,0
30929,1
30930,0
30931,0
30932,0
30933,0
30934,0
30935,0
30936,1
30937,0
30938,0
30939,0
30940,1
30941,0
30942,0
30943,0
30944,0
30945,0
30946,0
30947,1
30948,1
30949,0
30950,1
30951,0
30952,1
30953,1
30954,1
30955,1
30956,1
30957,0
30958,1
30959,1
30960,1
30961,1
30962,0
30963,0
30964,1
30965,1
30966,0
30967,0
30968,1
30969,1
30970,0
30971,0
30972,0
30973,0
30974,0
30975,1
30976,0
30977,0
30978,0
30979,0
30980,0
30981,0
30982,1
30983,0
30984,0
30985,1
30986,1
30987,1
30988,0
30989,1
30990,1
30991,1
30992,1
30993,1
30994,0
30995,1
30996,0
30997,0
30998,0
30999,1
31000,1
31001,1
31002,0
31003,0
31004,0
31005,0
31006,0
31007,0
31008,0
31009,0
31010,1
31011,0
31012,1
31013,0
31014,1
31015,0
31016,0
31017,0
31018,0
31019,0
31020,1
31021,0
31022,0
31023,1
31024,1
31025,0
31026,1
31027,1
31028,0
31029,0
31030,0
31031,0
31032,0
31033,0
31034,1
31035,1
31036,0
31037,0
31038,0
31039,1
31040,0
31041,0
31042,0
31043,0
31044,0
31045,0
31046,0
31047,1
31048,0
31049,0
31050,1
31051,1
31052,1
31053,0
31054,0
31055,0
31056,0
31057,0
31058,1
31059,0
31060,1
31061,0
31062,0
31063,1
31064,1
31065,1
31066,0
31067,0
31068,0
31069,1
31070,1
31071,1
31072,0
31073,1
31074,1
31075,0
31076,1
31077,0
31078,0
31079,1
31080,1
31081,0
31082,1
31083,0
31084,1
31085,0
31086,1
31087,0
31088,1
31089,0
31090,1
31091,0
31092,0
31093,0
31094,1
31095,1
31096,1
31097,0
31098,0
31099,1
31100,1
31101,0
31102,0
31103,0
31104,0
31105,1
31106,1
31107,0
31108,1
31109,0
31110,1
31111,0
31112,1
31113,1
31114,0
31115,1
31116,0
31117,0
31118,0
31119,0
31120,1
31121,1
31122,0
31123,0
31124,1
31125,0
31126,0
31127,1
31128,0
31129,0
31130,0
31131,1
31132,0
31133,0
31134,1
31135,0
31136,1
31137,1
31138,1
31139,1
31140,0
31141,0
31142,1
31143,0
31144,1
31145,0
31146,0
31147,0
31148,0
31149,0
31150,0
31151,1
31152,0
31153,1
31154,1
31155,0
31156,0
31157,0
31158,0
31159,0
31160,0
31161,0
31162,0
31163,0
31164,0
31165,1
31166,1
31167,1
31168,0
31169,0
31170,0
31171,1
31172,1
31173,0
31174,0
31175,0
31176,0
31177,0
31178,0
31179,1
31180,0
31181,1
31182,0
31183,1
31184,1
31185,0
31186,0
31187,1
31188,0
31189,1
31190,0
31191,1
31192,1
31193,1
31194,1
31195,0
31196,0
31197,1
31198,0
31199,1
31200,0
31201,0
31202,0
31203,1
31204,0
31205,0
31206,0
31207,0
31208,1
31209,0
31210,0
31211,0
31212,0
31213,0
31214,0
31215,0
31216,1
31217,1
31218,0
31219,1
31220,0
31221,1
31222,0
31223,0
31224,0
31225,1
31226,1
31227,0
31228,0
31229,0
31230,1
31231,1
31232,1
31233,0
31234,0
31235,0
31236,0
31237,0
31238,1
31239,0
31240,1
31241,0
31242,0
31243,0
31244,0
31245,1
31246,1
31247,1
31248,1
31249,1
31250,0
31251,0
31252,0
31253,1
31254,0
31255,0
31256,0
31257,0
31258,0
31259,1
31260,1
31261,1
31262,1
31263,0
31264,1
31265,0
31266,1
31267,0
31268,1
31269,0
31270,0
31271,0
31272,0
31273,0
31274,1
31275,1
31276,0
31277,0
31278,0
31279,0
31280,1
31281,1
31282,1
31283,1
31284,0
31285,0
31286,0
31287,0
31288,1
31289,0
31290,1
31291,1
31292,1
31293,1
31294,1
31295,0
31296,0
31297,1
31298,0
31299,1
31300,0
31301,1
31302,1
31303,0
31304,0
31305,0
31306,0
31307,0
31308,0
31309,1
31310,1
31311,1
31312,1
31313,0
31314,1
31315,0
31316,0
31317,0
31318,0
31319,1
31320,0
31321,0
31322,1
31323,0
31324,0
31325,1
31326,0
31327,1
31328,0
31329,0
31330,0
31331,0
31332,0
31333,0
31334,1
31335,1
31336,1
31337,1
31338,1
31339,0
31340,0
31341,0
31342,0
31343,0
31344,0
31345,1
31346,1
31347,0
31348,0
31349,1
31350,0
31351,0
31352,0
31353,0
31354,0
31355,0
31356,1
31357,0
31358,1
31359,0
31360,1
31361,1
31362,0
31363,0
31364,1
31365,1
31366,0
31367,0
31368,0
31369,0
31370,1
31371,0
31372,1
31373,1
31374,0
31375,0
31376,0
31377,1
31378,0
31379,1
31380,0
31381,1
31382,1
31383,0
31384,0
31385,1
31386,0
31387,0
31388,1
31389,1
31390,0
31391,1
31392,0
31393,1
31394,0
31395,1
31396,1
31397,0
31398,0
31399,0
31400,0
31401,1
31402,0
31403,0
31404,1
31405,0
31406,0
31407,0
31408,0
31409,1
31410,0
31411,1
31412,1
31413,1
31414,0
31415,1
31416,0
31417,0
31418,0
31419,1
31420,1
31421,0
31422,0
31423,1
31424,0
31425,1
31426,0
31427,1
31428,0
31429,0
31430,0
31431,0
31432,0
31433,0
31434,0
31435,1
31436,0
31437,1
31438,1
31439,0
31440,0
31441,1
31442,1
31443,1
31444,0
31445,0
31446,0
31447,0
31448,0
31449,0
31450,1
31451,1
31452,0
31453,0
31454,1
31455,0
31456,1
31457,0
31458,0
31459,1
31460,1
31461,0
31462,0
31463,0
31464,0
31465,0
31466,0
31467,1
31468,0
31469,0
31470,1
31471,1
31472,1
31473,0
31474,1
31475,0
31476,1
31477,1
31478,0
31479,1
31480,0
31481,1
31482,1
31483,1
31484,0
31485,1
31486,0
31487,1
31488,0
31489,1
31490,1
31491,0
31492,1
31493,1
31494,0
31495,1
31496,0
31497,1
31498,1
31499,1
31500,0
31501,1
31502,0
31503,1
31504,0
31505,1
31506,1
31507,0
31508,0
31509,0
31510,0
31511,0
31512,0
31513,1
31514,1
31515,1
31516,0
31517,1
31518,0
31519,0
31520,0
31521,0
31522,0
31523,0
31524,1
31525,1
31526,1
31527,0
31528,1
31529,1
31530,0
31531,0
31532,0
31533,1
31534,0
31535,0
31536,1
31537,0
31538,0
31539,0
31540,1
31541,1
31542,0
31543,0
31544,0
31545,0
31546,0
31547,0
31548,0
31549,1
31550,0
31551,1
31552,0
31553,1
31554,0
31555,1
31556,1
31557,0
31558,1
31559,0
31560,1
31561,0
31562,0
31563,0
31564,0
31565,1
31566,1
31567,0
31568,0
31569,0
31570,0
31571,0
31572,0
31573,1
31574,0
31575,0
31576,1
31577,1
31578,0
31579,1
31580,1
31581,1
31582,0
31583,0
31584,0
31585,1
31586,0
31587,1
31588,0
31589,1
31590,0
31591,0
31592,1
31593,1
31594,1
31595,0
31596,1
31597,0
31598,1
31599,0
31600,0
31601,0
31602,1
31603,1
31604,0
31605,0
31606,0
31607,1
31608,1
31609,1
31610,1
31611,1
31612,1
31613,1
31614,1
31615,1
31616,0
31617,0
31618,1
31619,1
31620,0
31621,0
31622,0
31623,0
31624,0
31625,0
31626,1
31627,1
31628,0
31629,0
31630,0
31631,0
31632,1
31633,1
31634,1
31635,1
31636,1
31637,0
31638,1
31639,1
31640,1
31641,0
31642,1
31643,1
31644,0
31645,1
31646,0
31647,1
31648,1
31649,1
31650,0
31651,1
31652,0
31653,1
31654,0
31655,1
31656,1
31657,0
31658,0
31659,0
31660,0
31661,1
31662,0
31663,0
31664,1
31665,1
31666,1
31667,1
31668,0
31669,0
31670,1
31671,0
31672,1
31673,1
31674,1
31675,0
31676,1
31677,0
31678,0
31679,0
31680,0
31681,0
31682,0
31683,0
31684,1
31685,0
31686,1
31687,0
31688,1
31689,1
31690,0
31691,0
31692,0
31693,0
